"Time (ms)","Recording (a.u.)"
6.608583658E1,1.136137694E-1
6.610667071E1,1.275689453E-1
6.612750483E1,1.390766799E-1
6.614833895E1,1.498350799E-1
6.616917307E1,1.587413400E-1
6.619000720E1,1.676144600E-1
6.621084132E1,1.770679951E-1
6.623167544E1,1.860244870E-1
6.625250956E1,1.945632398E-1
6.627334369E1,2.015329897E-1
6.629417781E1,2.053678632E-1
6.631501193E1,2.069637477E-1
6.633584605E1,2.058420479E-1
6.635668018E1,2.015338540E-1
6.637751430E1,1.969527155E-1
6.639834842E1,1.904397011E-1
6.641918254E1,1.806962490E-1
6.644001667E1,1.697139442E-1
6.646085079E1,1.558786333E-1
6.648168491E1,1.395656765E-1
6.650251903E1,1.227863431E-1
6.652335316E1,1.053127050E-1
6.654418728E1,8.844268322E-2
6.656502140E1,7.438397408E-2
6.658585552E1,6.295050681E-2
6.660668965E1,5.336321890E-2
6.662752377E1,4.489187151E-2
6.664835789E1,3.531882912E-2
6.666919201E1,2.408706583E-2
6.669002614E1,1.209955290E-2
6.671086026E1,-4.572831094E-4
6.673169438E1,-1.179973874E-2
6.675252850E1,-2.016187087E-2
6.677336263E1,-2.729840204E-2
6.679419675E1,-3.305045515E-2
6.681503087E1,-3.644825891E-2
6.683586499E1,-3.961761296E-2
6.685669912E1,-4.159060866E-2
6.687753324E1,-4.272171110E-2
6.689836736E1,-4.445491731E-2
6.691920148E1,-4.623771459E-2
6.694003561E1,-4.858089983E-2
6.696086973E1,-5.148700252E-2
6.698170385E1,-5.593982339E-2
6.700253797E1,-6.118236482E-2
6.702337210E1,-6.779778749E-2
6.704420622E1,-7.590156049E-2
6.706504034E1,-8.378386497E-2
6.708587446E1,-9.239885211E-2
6.710670859E1,-9.904433787E-2
6.712754271E1,-1.040407866E-1
6.714837683E1,-1.084123850E-1
6.716921095E1,-1.108482406E-1
6.719004508E1,-1.128910705E-1
6.721087920E1,-1.140977591E-1
6.723171332E1,-1.158540323E-1
6.725254744E1,-1.186323836E-1
6.727338157E1,-1.232074201E-1
6.729421569E1,-1.301033944E-1
6.731504981E1,-1.368824542E-1
6.733588393E1,-1.430482417E-1
6.735671806E1,-1.464934498E-1
6.737755218E1,-1.473762989E-1
6.739838630E1,-1.460770071E-1
6.741922043E1,-1.431887746E-1
6.744005455E1,-1.399828196E-1
6.746088867E1,-1.345700771E-1
6.748172279E1,-1.272778213E-1
6.750255692E1,-1.174654961E-1
6.752339104E1,-1.058791429E-1
6.754422516E1,-9.307760745E-2
6.756505928E1,-7.841801643E-2
6.758589341E1,-6.337532401E-2
6.760672753E1,-4.693195224E-2
6.762756165E1,-2.970150113E-2
6.764839577E1,-1.140725613E-2
6.766922990E1,8.550491184E-3
6.769006402E1,2.996038646E-2
6.771089814E1,5.309021473E-2
6.773173226E1,7.632877678E-2
6.775256639E1,9.993927181E-2
6.777340051E1,1.220242530E-1
6.779423463E1,1.416107863E-1
6.781506875E1,1.595433950E-1
6.783590288E1,1.750272810E-1
6.785673700E1,1.891457438E-1
6.787757112E1,2.017304897E-1
6.789840524E1,2.131178975E-1
6.791923937E1,2.232600302E-1
6.794007349E1,2.310553491E-1
6.796090761E1,2.363709509E-1
6.798174173E1,2.383510917E-1
6.800257586E1,2.367411703E-1
6.802340998E1,2.311977744E-1
6.804424410E1,2.227136493E-1
6.806507822E1,2.119051516E-1
6.808591235E1,1.985328645E-1
6.810674647E1,1.833351851E-1
6.812758059E1,1.661866754E-1
6.814841471E1,1.472949535E-1
6.816924884E1,1.268784404E-1
6.819008296E1,1.053006500E-1
6.821091708E1,8.311767876E-2
6.823175120E1,6.117853895E-2
6.825258533E1,4.002652317E-2
6.827341945E1,1.949101500E-2
6.829425357E1,-1.004301012E-4
6.831508769E1,-1.989459619E-2
6.833592182E1,-3.994604200E-2
6.835675594E1,-5.922197178E-2
6.837759006E1,-7.764792442E-2
6.839842418E1,-9.428285062E-2
6.841925831E1,-1.084874570E-1
6.844009243E1,-1.196338534E-1
6.846092655E1,-1.272417307E-1
6.848176067E1,-1.319166273E-1
6.850259480E1,-1.346453130E-1
6.852342892E1,-1.361799687E-1
6.854426304E1,-1.368191391E-1
6.856509716E1,-1.370646656E-1
6.858593129E1,-1.364660263E-1
6.860676541E1,-1.343721300E-1
6.862759953E1,-1.311159432E-1
6.864843365E1,-1.262619793E-1
6.866926778E1,-1.199574620E-1
6.869010190E1,-1.130343080E-1
6.871093602E1,-1.056444645E-1
6.873177014E1,-9.803704917E-2
6.875260427E1,-9.047414362E-2
6.877343839E1,-8.303032070E-2
6.879427251E1,-7.534767687E-2
6.881510663E1,-6.736639142E-2
6.883594076E1,-5.953878909E-2
6.885677488E1,-5.241836607E-2
6.887760900E1,-4.687720165E-2
6.889844312E1,-4.278577119E-2
6.891927725E1,-3.962672502E-2
6.894011137E1,-3.712660074E-2
6.896094549E1,-3.425387293E-2
6.898177961E1,-3.049244359E-2
6.900261374E1,-2.552608587E-2
6.902344786E1,-1.923389733E-2
6.904428198E1,-1.252063178E-2
6.906511610E1,-6.382348947E-3
6.908595023E1,-1.068239100E-3
6.910678435E1,3.442980349E-3
6.912761847E1,6.685148459E-3
6.914845259E1,9.282568470E-3
6.916928672E1,1.190889161E-2
6.919012084E1,1.492714044E-2
6.921095496E1,1.892005093E-2
6.923178908E1,2.319987491E-2
6.925262321E1,2.750034817E-2
6.927345733E1,3.186315298E-2
6.929429145E1,3.580495715E-2
6.931512557E1,3.942716867E-2
6.933595970E1,4.329650477E-2
6.935679382E1,4.716110975E-2
6.937762794E1,4.998976737E-2
6.939846206E1,5.179689080E-2
6.941929619E1,5.189115554E-2
6.944013031E1,4.953623936E-2
6.946096443E1,4.674151912E-2
6.948179855E1,4.381986707E-2
6.950263268E1,4.001232609E-2
6.952346680E1,3.641724586E-2
6.954430092E1,3.213437647E-2
6.956513504E1,2.597160637E-2
6.958596917E1,1.818550937E-2
6.960680329E1,9.030040354E-3
6.962763741E1,-9.086248465E-4
6.964847153E1,-1.092677657E-2
6.966930566E1,-2.053878829E-2
6.969013978E1,-3.173496202E-2
6.971097390E1,-4.471493512E-2
6.973180802E1,-5.784919113E-2
6.975264215E1,-7.154627889E-2
6.977347627E1,-8.321069181E-2
6.979431039E1,-9.167473763E-2
6.981514451E1,-9.872931242E-2
6.983597864E1,-1.043996289E-1
6.985681276E1,-1.098640561E-1
6.987764688E1,-1.160418987E-1
6.989848100E1,-1.220681742E-1
6.991931513E1,-1.270643473E-1
6.994014925E1,-1.314101219E-1
6.996098337E1,-1.353909522E-1
6.998181749E1,-1.373615265E-1
7.000265162E1,-1.381155699E-1
7.002348574E1,-1.387444735E-1
7.004431986E1,-1.375053674E-1
7.006515398E1,-1.349576414E-1
7.008598811E1,-1.300451905E-1
7.010682223E1,-1.210746393E-1
7.012765635E1,-1.095411107E-1
7.014849047E1,-9.407870471E-2
7.016932460E1,-7.454645634E-2
7.019015872E1,-5.475205928E-2
7.021099284E1,-3.570376337E-2
7.023182696E1,-1.483211853E-2
7.025266109E1,4.606735893E-3
7.027349521E1,2.161575854E-2
7.029432933E1,4.210826382E-2
7.031516345E1,6.196325645E-2
7.033599758E1,8.082378656E-2
7.035683170E1,1.019795388E-1
7.037766582E1,1.190986782E-1
7.039849994E1,1.318739057E-1
7.041933407E1,1.427379251E-1
7.044016819E1,1.506208181E-1
7.046100231E1,1.566582620E-1
7.048183643E1,1.639677435E-1
7.050267056E1,1.713389158E-1
7.052350468E1,1.771171093E-1
7.054433880E1,1.843495667E-1
7.056517292E1,1.896271706E-1
7.058600705E1,1.926236749E-1
7.060684117E1,1.957609355E-1
7.062767529E1,1.948434412E-1
7.064850941E1,1.911393404E-1
7.066934354E1,1.854965836E-1
7.069017766E1,1.766764224E-1
7.071101178E1,1.674293876E-1
7.073184590E1,1.576012373E-1
7.075268003E1,1.449548900E-1
7.077351415E1,1.311707050E-1
7.079434827E1,1.170867831E-1
7.081518239E1,1.000004262E-1
7.083601652E1,8.254162967E-2
7.085685064E1,6.792543828E-2
7.087768476E1,5.448717624E-2
7.089851888E1,4.392472655E-2
7.091935301E1,3.626359254E-2
7.094018713E1,2.798809111E-2
7.096102125E1,1.956232637E-2
7.098185537E1,1.055697352E-2
7.100268950E1,5.835201591E-4
7.102352362E1,-8.534685709E-3
7.104435774E1,-1.695513353E-2
7.106519186E1,-2.314211242E-2
7.108602599E1,-2.630998567E-2
7.110686011E1,-2.812470123E-2
7.112769423E1,-2.855431661E-2
7.114852835E1,-2.721976303E-2
7.116936248E1,-2.700680867E-2
7.119019660E1,-2.991045453E-2
7.121103072E1,-3.206080571E-2
7.123186484E1,-3.535046056E-2
7.125269897E1,-4.068635777E-2
7.127353309E1,-4.502139986E-2
7.129436721E1,-5.188107491E-2
7.131520133E1,-6.019705534E-2
7.133603546E1,-6.919500232E-2
7.135686958E1,-7.924693823E-2
7.137770370E1,-8.825290203E-2
7.139853782E1,-9.650906920E-2
7.141937195E1,-1.038552895E-1
7.144020607E1,-1.110049561E-1
7.146104019E1,-1.157072410E-1
7.148187431E1,-1.196231991E-1
7.150270844E1,-1.235187501E-1
7.152354256E1,-1.252789199E-1
7.154437668E1,-1.289664805E-1
7.156521080E1,-1.332690418E-1
7.158604493E1,-1.383901834E-1
7.160687905E1,-1.447562575E-1
7.162771317E1,-1.501134783E-1
7.164854729E1,-1.542964578E-1
7.166938142E1,-1.553888023E-1
7.169021554E1,-1.549895406E-1
7.171104966E1,-1.515603662E-1
7.173188378E1,-1.454388797E-1
7.175271791E1,-1.387429237E-1
7.177355203E1,-1.296545863E-1
7.179438615E1,-1.199892759E-1
7.181522027E1,-1.086857766E-1
7.183605440E1,-9.550881386E-2
7.185688852E1,-8.073079586E-2
7.187772264E1,-6.331074238E-2
7.189855676E1,-4.434358329E-2
7.191939089E1,-2.421439067E-2
7.194022501E1,-4.396677949E-3
7.196105913E1,1.634216867E-2
7.198189325E1,3.780527040E-2
7.200272738E1,5.937024951E-2
7.202356150E1,8.271062374E-2
7.204439562E1,1.059618294E-1
7.206522974E1,1.283443421E-1
7.208606387E1,1.497527510E-1
7.210689799E1,1.692431271E-1
7.212773211E1,1.859681904E-1
7.214856623E1,2.001797557E-1
7.216940036E1,2.119535506E-1
7.219023448E1,2.210545093E-1
7.221106860E1,2.294021249E-1
7.223190272E1,2.358956486E-1
7.225273685E1,2.400017828E-1
7.227357097E1,2.420540601E-1
7.229440509E1,2.402482927E-1
7.231523921E1,2.345972359E-1
7.233607334E1,2.254444957E-1
7.235690746E1,2.133976221E-1
7.237774158E1,1.989469230E-1
7.239857570E1,1.824094951E-1
7.241940983E1,1.641459763E-1
7.244024395E1,1.449358463E-1
7.246107807E1,1.255425513E-1
7.248191219E1,1.051869541E-1
7.250274632E1,8.469846845E-2
7.252358044E1,6.413344294E-2
7.254441456E1,4.290867224E-2
7.256524868E1,2.204695717E-2
7.258608281E1,1.415213570E-3
7.260691693E1,-1.878463849E-2
7.262775105E1,-3.788147494E-2
7.264858517E1,-5.592497438E-2
7.266941930E1,-7.308623195E-2
7.269025342E1,-8.875289559E-2
7.271108754E1,-1.028368697E-1
7.273192166E1,-1.150884852E-1
7.275275579E1,-1.240375340E-1
7.277358991E1,-1.307936311E-1
7.279442403E1,-1.356814802E-1
7.281525815E1,-1.380637884E-1
7.283609228E1,-1.393009722E-1
7.285692640E1,-1.398310065E-1
7.287776052E1,-1.398765147E-1
7.289859464E1,-1.392525733E-1
7.291942877E1,-1.372844875E-1
7.294026289E1,-1.340146810E-1
7.296109701E1,-1.296383739E-1
7.298193113E1,-1.239934117E-1
7.300276526E1,-1.169305965E-1
7.302359938E1,-1.092717201E-1
7.304443350E1,-1.013545990E-1
7.306526762E1,-9.313811362E-2
7.308610175E1,-8.497881889E-2
7.310693587E1,-7.675294578E-2
7.312776999E1,-6.877305359E-2
7.314860411E1,-6.148218736E-2
7.316943824E1,-5.476596579E-2
7.319027236E1,-4.866121709E-2
7.321110648E1,-4.345678166E-2
7.323194060E1,-3.903560340E-2
7.325277473E1,-3.462599218E-2
7.327360885E1,-2.967655286E-2
7.329444297E1,-2.417894080E-2
7.331527709E1,-1.793255098E-2
7.333611122E1,-1.086860336E-2
7.335694534E1,-3.523927415E-3
7.337777946E1,3.147808602E-3
7.339861358E1,8.777895942E-3
7.341944771E1,1.375216804E-2
7.344028183E1,1.802080125E-2
7.346111595E1,2.183478326E-2
7.348195007E1,2.535947785E-2
7.350278420E1,2.866206877E-2
7.352361832E1,3.257903084E-2
7.354445244E1,3.705679625E-2
7.356528656E1,4.157477990E-2
7.358612069E1,4.583628848E-2
7.360695481E1,4.974869639E-2
7.362778893E1,5.322428048E-2
7.364862305E1,5.582011119E-2
7.366945718E1,5.763914064E-2
7.369029130E1,5.809195340E-2
7.371112542E1,5.666648597E-2
7.373195954E1,5.370187387E-2
7.375279367E1,4.921707138E-2
7.377362779E1,4.413292930E-2
7.379446191E1,3.891046718E-2
7.381529603E1,3.345970064E-2
7.383613016E1,2.787918597E-2
7.385696428E1,2.136710286E-2
7.387779840E1,1.374307554E-2
7.389863252E1,4.784209654E-3
7.391946665E1,-5.707323086E-3
7.394030077E1,-1.711814478E-2
7.396113489E1,-2.854802459E-2
7.398196901E1,-3.989495337E-2
7.400280314E1,-5.212130398E-2
7.402363726E1,-6.476499140E-2
7.404447138E1,-7.744515687E-2
7.406530550E1,-8.969939500E-2
7.408613963E1,-1.010427773E-1
7.410697375E1,-1.105091050E-1
7.412780787E1,-1.158692017E-1
7.414864199E1,-1.204676032E-1
7.416947612E1,-1.251102388E-1
7.419031024E1,-1.272483915E-1
7.421114436E1,-1.309679747E-1
7.423197848E1,-1.360439956E-1
7.425281261E1,-1.400516331E-1
7.427364673E1,-1.444666833E-1
7.429448085E1,-1.487166137E-1
7.431531497E1,-1.503171027E-1
7.433614910E1,-1.492853463E-1
7.435698322E1,-1.472330391E-1
7.437781734E1,-1.406391561E-1
7.439865146E1,-1.307434887E-1
7.441948559E1,-1.198721901E-1
7.444031971E1,-1.048692092E-1
7.446115383E1,-8.742678165E-2
7.448198795E1,-6.620170176E-2
7.450282208E1,-4.135334864E-2
7.452365620E1,-1.743391901E-2
7.454449032E1,6.149337627E-3
7.456532444E1,2.914585732E-2
7.458615857E1,4.936683178E-2
7.460699269E1,6.807070225E-2
7.462782681E1,8.800619096E-2
7.464866093E1,1.065327376E-1
7.466949506E1,1.228074804E-1
7.469032918E1,1.392737627E-1
7.471116330E1,1.517269015E-1
7.473199742E1,1.605305374E-1
7.475283155E1,1.702702492E-1
7.477366567E1,1.780860275E-1
7.479449979E1,1.844158769E-1
7.481533391E1,1.927438974E-1
7.483616804E1,2.010630816E-1
7.485700216E1,2.079570889E-1
7.487783628E1,2.128815949E-1
7.489867040E1,2.149556577E-1
7.491950453E1,2.141281664E-1
7.494033865E1,2.106552273E-1
7.496117277E1,2.044133991E-1
7.498200689E1,1.953442097E-1
7.500284102E1,1.842451841E-1
7.502367514E1,1.699689180E-1
7.504450926E1,1.544059664E-1
7.506534338E1,1.379692256E-1
7.508617751E1,1.190403625E-1
7.510701163E1,1.020618379E-1
7.512784575E1,8.593524992E-2
7.514867987E1,6.920699775E-2
7.516951400E1,5.555400252E-2
7.519034812E1,4.515805095E-2
7.521118224E1,3.570793197E-2
7.523201636E1,2.558933012E-2
7.525285049E1,1.638473943E-2
7.527368461E1,6.635968108E-3
7.529451873E1,-3.920719493E-3
7.531535285E1,-1.300522126E-2
7.533618698E1,-2.134350128E-2
7.535702110E1,-2.789647877E-2
7.537785522E1,-3.341762349E-2
7.539868934E1,-3.650806099E-2
7.541952347E1,-3.664321080E-2
7.544035759E1,-3.664533049E-2
7.546119171E1,-3.477810696E-2
7.548202583E1,-3.325058892E-2
7.550285996E1,-3.419312835E-2
7.552369408E1,-3.603825346E-2
7.554452820E1,-3.841921687E-2
7.556536232E1,-4.264389724E-2
7.558619645E1,-5.043398216E-2
7.560703057E1,-5.875826627E-2
7.562786469E1,-6.843399256E-2
7.564869881E1,-7.959787548E-2
7.566953294E1,-8.839841187E-2
7.569036706E1,-9.603226185E-2
7.571120118E1,-1.021118388E-1
7.573203530E1,-1.073242575E-1
7.575286943E1,-1.123057902E-1
7.577370355E1,-1.160034239E-1
7.579453767E1,-1.193677112E-1
7.581537179E1,-1.222864985E-1
7.583620592E1,-1.264067590E-1
7.585704004E1,-1.313345134E-1
7.587787416E1,-1.370191127E-1
7.589870828E1,-1.436655074E-1
7.591954241E1,-1.481875181E-1
7.594037653E1,-1.515496075E-1
7.596121065E1,-1.532309800E-1
7.598204477E1,-1.521885544E-1
7.600287890E1,-1.498258114E-1
7.602371302E1,-1.455687135E-1
7.604454714E1,-1.390650123E-1
7.606538126E1,-1.301478893E-1
7.608621539E1,-1.203564703E-1
7.610704951E1,-1.098481417E-1
7.612788363E1,-9.793566167E-2
7.614871775E1,-8.528427780E-2
7.616955188E1,-7.052607834E-2
7.619038600E1,-5.423825234E-2
7.621122012E1,-3.661506623E-2
7.623205424E1,-1.717018895E-2
7.625288837E1,3.178742714E-3
7.627372249E1,2.533507533E-2
7.629455661E1,4.884944111E-2
7.631539073E1,7.295525074E-2
7.633622486E1,9.696829319E-2
7.635705898E1,1.195927560E-1
7.637789310E1,1.405101120E-1
7.639872722E1,1.591378003E-1
7.641956135E1,1.758916825E-1
7.644039547E1,1.902967989E-1
7.646122959E1,2.024861276E-1
7.648206371E1,2.132418752E-1
7.650289784E1,2.219572663E-1
7.652373196E1,2.293474674E-1
7.654456608E1,2.345762849E-1
7.656540020E1,2.366812378E-1
7.658623433E1,2.352202237E-1
7.660706845E1,2.293146402E-1
7.662790257E1,2.198126912E-1
7.664873669E1,2.070543170E-1
7.666957082E1,1.920303702E-1
7.669040494E1,1.754429638E-1
7.671123906E1,1.574924141E-1
7.673207318E1,1.394669414E-1
7.675290731E1,1.211383343E-1
7.677374143E1,1.022054926E-1
7.679457555E1,8.244670182E-2
7.681540967E1,6.234176457E-2
7.683624380E1,4.237354547E-2
7.685707792E1,2.227908745E-2
7.687791204E1,3.121767659E-3
7.689874616E1,-1.548553072E-2
7.691958029E1,-3.407075629E-2
7.694041441E1,-5.246841535E-2
7.696124853E1,-7.059186697E-2
7.698208265E1,-8.742463589E-2
7.700291678E1,-1.022151560E-1
7.702375090E1,-1.140680015E-1
7.704458502E1,-1.228650138E-1
7.706541914E1,-1.286328137E-1
7.708625327E1,-1.317968071E-1
7.710708739E1,-1.332086474E-1
7.712792151E1,-1.330741644E-1
7.714875563E1,-1.324190646E-1
7.716958976E1,-1.310132444E-1
7.719042388E1,-1.287570298E-1
7.721125800E1,-1.260322928E-1
7.723209212E1,-1.218508258E-1
7.725292625E1,-1.159405410E-1
7.727376037E1,-1.088876650E-1
7.729459449E1,-1.009628177E-1
7.731542861E1,-9.179734439E-2
7.733626274E1,-8.245795220E-2
7.735709686E1,-7.342615724E-2
7.737793098E1,-6.449258327E-2
7.739876510E1,-5.694980919E-2
7.741959923E1,-5.054808035E-2
7.744043335E1,-4.519362748E-2
7.746126747E1,-4.160823300E-2
7.748210159E1,-3.910847381E-2
7.750293572E1,-3.666390106E-2
7.752376984E1,-3.440344706E-2
7.754460396E1,-3.236628696E-2
7.756543808E1,-2.981576696E-2
7.758627221E1,-2.667853422E-2
7.760710633E1,-2.264236659E-2
7.762794045E1,-1.794137806E-2
7.764877457E1,-1.310789213E-2
7.766960870E1,-8.450323716E-3
7.769044282E1,-4.568158649E-3
7.771127694E1,-1.619581599E-3
7.773211106E1,5.424332339E-4
7.775294519E1,2.583910711E-3
7.777377931E1,4.815918859E-3
7.779461343E1,7.765730843E-3
7.781544755E1,1.193659194E-2
7.783628168E1,1.746126264E-2
7.785711580E1,2.409803681E-2
7.787794992E1,3.043051064E-2
7.789878404E1,3.595874086E-2
7.791961817E1,4.000207782E-2
7.794045229E1,4.201164842E-2
7.796128641E1,4.251527786E-2
7.798212053E1,4.200979322E-2
7.800295466E1,4.117973149E-2
7.802378878E1,3.963486850E-2
7.804462290E1,3.764164820E-2
7.806545702E1,3.519336134E-2
7.808629115E1,3.123039380E-2
7.810712527E1,2.652752027E-2
7.812795939E1,2.151007205E-2
7.814879351E1,1.548086666E-2
7.816962764E1,9.090928361E-3
7.819046176E1,2.872038633E-3
7.821129588E1,-5.571061745E-3
7.823213000E1,-1.544538699E-2
7.825296413E1,-2.429850586E-2
7.827379825E1,-3.595894575E-2
7.829463237E1,-4.890633374E-2
7.831546649E1,-6.024575979E-2
7.833630062E1,-7.384104282E-2
7.835713474E1,-8.553849161E-2
7.837796886E1,-9.283863008E-2
7.839880298E1,-9.990601242E-2
7.841963711E1,-1.050338894E-1
7.844047123E1,-1.093545631E-1
7.846130535E1,-1.160379574E-1
7.848213947E1,-1.224016994E-1
7.850297360E1,-1.273659617E-1
7.852380772E1,-1.334714890E-1
7.854464184E1,-1.380699873E-1
7.856547596E1,-1.401715875E-1
7.858631009E1,-1.437635124E-1
7.860714421E1,-1.440167725E-1
7.862797833E1,-1.402941048E-1
7.864881246E1,-1.372509301E-1
7.866964658E1,-1.300385892E-1
7.869048070E1,-1.193042919E-1
7.871131482E1,-1.084658802E-1
7.873214895E1,-9.382960200E-2
7.875298307E1,-7.546482980E-2
7.877381719E1,-5.618346855E-2
7.879465131E1,-3.461860493E-2
7.881548544E1,-1.098666899E-2
7.883631956E1,1.058618352E-2
7.885715368E1,3.193924204E-2
7.887798780E1,5.444367230E-2
7.889882193E1,7.434365898E-2
7.891965605E1,9.497624636E-2
7.894049017E1,1.162306964E-1
7.896132429E1,1.337019801E-1
7.898215842E1,1.498142332E-1
7.900299254E1,1.617462337E-1
7.902382666E1,1.682581306E-1
7.904466078E1,1.745720208E-1
7.906549491E1,1.798905730E-1
7.908632903E1,1.844812632E-1
7.910716315E1,1.911123395E-1
7.912799727E1,1.986352056E-1
7.914883140E1,2.047962695E-1
7.916966552E1,2.107809782E-1
7.919049964E1,2.147703022E-1
7.921133376E1,2.130675912E-1
7.923216789E1,2.099774778E-1
7.925300201E1,2.044382691E-1
7.927383613E1,1.940648109E-1
7.929467025E1,1.829687953E-1
7.931550438E1,1.695306748E-1
7.933633850E1,1.531767100E-1
7.935717262E1,1.348635554E-1
7.937800674E1,1.147074997E-1
7.939884087E1,9.432419389E-2
7.941967499E1,7.490630448E-2
7.944050911E1,5.734000728E-2
7.946134323E1,4.237687215E-2
7.948217736E1,3.151059896E-2
7.950301148E1,2.188683301E-2
7.952384560E1,1.258506067E-2
7.954467972E1,3.839930519E-3
7.956551385E1,-7.345478516E-3
7.958634797E1,-1.798726432E-2
7.960718209E1,-2.656919137E-2
7.962801621E1,-3.410072997E-2
7.964885034E1,-3.946490586E-2
7.966968446E1,-4.201710597E-2
7.969051858E1,-4.230970144E-2
7.971135270E1,-4.145810008E-2
7.973218683E1,-3.868580610E-2
7.975302095E1,-3.652099520E-2
7.977385507E1,-3.610990569E-2
7.979468919E1,-3.642422706E-2
7.981552332E1,-3.930174559E-2
7.983635744E1,-4.230810329E-2
7.985719156E1,-4.512436315E-2
7.987802568E1,-5.016734824E-2
7.989885981E1,-5.663770810E-2
7.991969393E1,-6.482350826E-2
7.994052805E1,-7.469988614E-2
7.996136217E1,-8.453327417E-2
7.998219630E1,-9.247131646E-2
8.000303042E1,-9.957326949E-2
8.002386454E1,-1.060755327E-1
8.004469866E1,-1.098278612E-1
8.006553279E1,-1.127683073E-1
8.008636691E1,-1.153489500E-1
8.010720103E1,-1.175397560E-1
8.012803515E1,-1.224408150E-1
8.014886928E1,-1.286461055E-1
8.016970340E1,-1.347516477E-1
8.019053752E1,-1.408254802E-1
8.021137164E1,-1.441116184E-1
8.023220577E1,-1.448938847E-1
8.025303989E1,-1.450488269E-1
8.027387401E1,-1.444926560E-1
8.029470813E1,-1.431923509E-1
8.031554226E1,-1.412571371E-1
8.033637638E1,-1.374299973E-1
8.035721050E1,-1.307735145E-1
8.037804462E1,-1.228250265E-1
8.039887875E1,-1.123924181E-1
8.041971287E1,-9.912119806E-2
8.044054699E1,-8.492992073E-2
8.046138111E1,-6.767027825E-2
8.048221524E1,-4.845226929E-2
8.050304936E1,-2.931092680E-2
8.052388348E1,-8.935692720E-3
8.054471760E1,1.168250851E-2
8.056555173E1,3.285112232E-2
8.058638585E1,5.580993742E-2
8.060721997E1,8.004036546E-2
8.062805409E1,1.044410169E-1
8.064888822E1,1.276646852E-1
8.066972234E1,1.485793740E-1
8.069055646E1,1.669452190E-1
8.071139058E1,1.836645603E-1
8.073222471E1,1.979495585E-1
8.075305883E1,2.097977102E-1
8.077389295E1,2.202546597E-1
8.079472707E1,2.286850214E-1
8.081556120E1,2.358627319E-1
8.083639532E1,2.415045500E-1
8.085722944E1,2.435413599E-1
8.087806356E1,2.408667803E-1
8.089889769E1,2.334258705E-1
8.091973181E1,2.219494283E-1
8.094056593E1,2.077272534E-1
8.096140005E1,1.925931126E-1
8.098223418E1,1.768043488E-1
8.100306830E1,1.600015759E-1
8.102390242E1,1.423624456E-1
8.104473654E1,1.233851910E-1
8.106557067E1,1.025752723E-1
8.108640479E1,8.040732145E-2
8.110723891E1,5.780794472E-2
8.112807303E1,3.485964239E-2
8.114890716E1,1.274730824E-2
8.116974128E1,-7.517673075E-3
8.119057540E1,-2.663805522E-2
8.121140952E1,-4.534113780E-2
8.123224365E1,-6.417105347E-2
8.125307777E1,-8.209708333E-2
8.127391189E1,-9.874175489E-2
8.129474601E1,-1.141418070E-1
8.131558014E1,-1.261782646E-1
8.133641426E1,-1.346178502E-1
8.135724838E1,-1.404582113E-1
8.137808250E1,-1.432812959E-1
8.139891663E1,-1.443994641E-1
8.141975075E1,-1.451263428E-1
8.144058487E1,-1.447187662E-1
8.146141899E1,-1.431983560E-1
8.148225312E1,-1.399000436E-1
8.150308724E1,-1.346852779E-1
8.152392136E1,-1.284395307E-1
8.154475548E1,-1.210216656E-1
8.156558961E1,-1.129553244E-1
8.158642373E1,-1.037469953E-1
8.160725785E1,-9.370781481E-2
8.162809197E1,-8.418440819E-2
8.164892610E1,-7.498635352E-2
8.166976022E1,-6.622616947E-2
8.169059434E1,-5.803903565E-2
8.171142846E1,-5.087182671E-2
8.173226259E1,-4.469671845E-2
8.175309671E1,-3.958183527E-2
8.177393083E1,-3.559894487E-2
8.179476495E1,-3.166687861E-2
8.181559908E1,-2.795907110E-2
8.183643320E1,-2.467665449E-2
8.185726732E1,-2.120724693E-2
8.187810144E1,-1.720349677E-2
8.189893557E1,-1.247207075E-2
8.191976969E1,-7.584587671E-3
8.194060381E1,-2.760414034E-3
8.196143793E1,1.880977070E-3
8.198227206E1,5.693965591E-3
8.200310618E1,8.534844033E-3
8.202394030E1,1.087558456E-2
8.204477442E1,1.322989631E-2
8.206560855E1,1.591065526E-2
8.208644267E1,1.916305348E-2
8.210727679E1,2.313397080E-2
8.212811091E1,2.767025121E-2
8.214894504E1,3.212105855E-2
8.216977916E1,3.582286090E-2
8.219061328E1,3.889060020E-2
8.221144740E1,4.130467027E-2
8.223228153E1,4.299781471E-2
8.225311565E1,4.451030120E-2
8.227394977E1,4.525612295E-2
8.229478389E1,4.474763945E-2
8.231561802E1,4.318464547E-2
8.233645214E1,4.012207687E-2
8.235728626E1,3.565797210E-2
8.237812038E1,3.026819788E-2
8.239895451E1,2.422985621E-2
8.241978863E1,1.738712378E-2
8.244062275E1,1.050106436E-2
8.246145687E1,4.275106359E-3
8.248229100E1,-2.833728679E-3
8.250312512E1,-1.158190239E-2
8.252395924E1,-2.193462476E-2
8.254479336E1,-3.417578712E-2
8.256562749E1,-4.836135730E-2
8.258646161E1,-6.294411421E-2
8.260729573E1,-7.576081902E-2
8.262812985E1,-8.742201328E-2
8.264896398E1,-9.823553264E-2
